iter	RMSE
11072	0.3611675726
11073	0.3611674456
11074	0.3611646877
11075	0.3611645793
11076	0.3611628204
11077	0.3611623436
11078	0.36115961
11079	0.3611491998
11080	0.3611116048
11081	0.3611078305
11082	0.3610954038
11083	0.3610868283
11084	0.3610832169
11085	0.3610831093
11086	0.3610826335
11087	0.3610825261
11088	0.3610820508
11089	0.3610694922
11090	0.361064324
11091	0.3610531987
11092	0.3610527233
11093	0.36105207
11094	0.3610334037
11095	0.3610234473
11096	0.3610229721
11097	0.3610205176
11098	0.3609800236
11099	0.3609721198
11100	0.3609709875
11101	0.3609699198
11102	0.360960027
11103	0.3609433275
11104	0.3609304943
11105	0.3609235273
11106	0.360923052
11107	0.3609225774
11108	0.3609182875
11109	0.3609178135
11110	0.3609173401
11111	0.3609168674
11112	0.3609093324
11113	0.3609026418
11114	0.3609015103
11115	0.3609010386
11116	0.3608956638
11117	0.3608955563
11118	0.360893756
11119	0.3608935608
11120	0.3608472035
11121	0.3608470963
11122	0.3608469628
11123	0.3608468558
11124	0.3608318001
11125	0.3608212203
11126	0.3608149954
11127	0.3607892512
11128	0.3607850857
11129	0.3607849791
11130	0.3607783009
11131	0.3607778296
11132	0.360770821
11133	0.3607679013
11134	0.3607656335
11135	0.3607618765
11136	0.3607479705
11137	0.360736658
11138	0.3607293723
11139	0.3607193705
11140	0.3607189
11141	0.3607111322
11142	0.3607110087
11143	0.3607018155
11144	0.360701345
11145	0.3606998775
11146	0.3606918012
11147	0.3606913319
11148	0.3606794138
11149	0.3606738413
11150	0.3606727812
11151	0.3606726754
11152	0.3606722055
11153	0.3606710815
11154	0.3606597561
11155	0.3606592863
11156	0.3606588171
11157	0.3606509109
11158	0.3606379563
11159	0.3606378506
11160	0.3606376551
11161	0.3606343212
11162	0.3606086474
11163	0.3606075281
11164	0.360607393
11165	0.3606072873
11166	0.3606068186
11167	0.3605913409
11168	0.3605912354
11169	0.3605488173
11170	0.3605483498
11171	0.3605478828
11172	0.3605422571
11173	0.3605405281
11174	0.3605378123
11175	0.360537619
11176	0.3605371523
11177	0.360526811
11178	0.3605263446
11179	0.3605258789
11180	0.3604951795
11181	0.3604820162
11182	0.3604813602
11183	0.3604811641
11184	0.3604579392
11185	0.3604568241
11186	0.3604566312
11187	0.3604561658
11188	0.3604557011
11189	0.3604552369
11190	0.3604382412
11191	0.3604377774
11192	0.3604373142
11193	0.3604368516
11194	0.3604363896
11195	0.3604362852
11196	0.3604348952
11197	0.3604344338
11198	0.3604322481
11199	0.3604260759
11200	0.3604160284
11201	0.3604149132
11202	0.3604135396
11203	0.3604045833
11204	0.3603732886
11205	0.3603730951
11206	0.3603657315
11207	0.3603610336
11208	0.3603605728
11209	0.3603540972
11210	0.3603403273
11211	0.360339867
11212	0.3603343263
11213	0.3603319157
11214	0.3603262331
11215	0.3603257737
11216	0.3603253148
11217	0.3603232166
11218	0.3603227583
11219	0.3603223006
11220	0.3603208621
11221	0.3603181473
11222	0.3603176901
11223	0.3603172334
11224	0.3603167774
11225	0.3603043551
11226	0.3603035242
11227	0.360290293
11228	0.3602898373
11229	0.3602851016
11230	0.3602844386
11231	0.3602740807
11232	0.3602612386
11233	0.3602595935
11234	0.3602182458
11235	0.3602148998
11236	0.3602097647
11237	0.3602064107
11238	0.3601911722
11239	0.3601907167
11240	0.3601868032
11241	0.3601834233
11242	0.3601832247
11243	0.3601821788
11244	0.3601817234
11245	0.3601240684
11246	0.3601126071
11247	0.3600954922
11248	0.360095037
11249	0.3600888648
11250	0.3600887611
11251	0.360088306
11252	0.3600698268
11253	0.360057746
11254	0.3600572915
11255	0.3600568376
11256	0.3600449942
11257	0.3600381512
11258	0.3600380319
11259	0.3600379288
11260	0.3600143621
11261	0.3599778367
11262	0.3599688885
11263	0.3599598708
11264	0.359958829
11265	0.3599415741
11266	0.3599344793
11267	0.3599342872
11268	0.3599246296
11269	0.3599245278
11270	0.3599195531
11271	0.3599194518
11272	0.3599189965
11273	0.3599185419
11274	0.3599180878
11275	0.3598995257
11276	0.3598990723
11277	0.3598957367
11278	0.35988643
11279	0.3598853282
11280	0.359884875
11281	0.3598785034
11282	0.3598642237
11283	0.3598619032
11284	0.3598614508
11285	0.359851414
11286	0.3598206904
11287	0.3598084381
11288	0.3598079854
11289	0.3598059487
11290	0.3597814388
11291	0.3597456582
11292	0.3597141009
11293	0.3597055388
11294	0.3596937042
11295	0.3596926056
11296	0.3596799868
11297	0.3596795333
11298	0.3596790804
11299	0.3596545047
11300	0.3596402956
11301	0.3596072935
11302	0.35960608
11303	0.3595959072
11304	0.3595870863
11305	0.3595795625
11306	0.3595761584
11307	0.359558466
11308	0.3595580147
11309	0.3595451169
11310	0.3595381001
11311	0.3595266822
11312	0.3595099573
11313	0.3595098412
11314	0.3595022711
11315	0.3595020012
11316	0.3594569218
11317	0.3594260854
11318	0.3594259845
11319	0.3594179194
11320	0.3594103588
11321	0.3594102579
11322	0.3593966868
11323	0.3593932583
11324	0.359393143
11325	0.3593819057
11326	0.35937053
11327	0.3593658711
11328	0.3593574205
11329	0.3593573194
11330	0.3593512581
11331	0.3593479217
11332	0.3593453027
11333	0.3593243157
11334	0.3593238642
11335	0.3593234134
11336	0.3593112101
11337	0.3593041572
11338	0.3593040553
11339	0.3593036056
11340	0.3593035038
11341	0.3593030547
11342	0.359302849
11343	0.3593027475
11344	0.3592887325
11345	0.3592591986
11346	0.3592511687
11347	0.3592507199
11348	0.3592024847
11349	0.3592020364
11350	0.3591903225
11351	0.3591898746
11352	0.3591714259
11353	0.3591705296
11354	0.3591563036
11355	0.3591558565
11356	0.3591419292
11357	0.3591414825
11358	0.3591392902
11359	0.3591294537
11360	0.3591164628
11361	0.3591027199
11362	0.3590906377
11363	0.3590748786
11364	0.359074433
11365	0.359073988
11366	0.3590738495
11367	0.3590737469
11368	0.3590736444
11369	0.3590569063
11370	0.3590506235
11371	0.3590467482
11372	0.3590270499
11373	0.3590041099
11374	0.3589966556
11375	0.3589938569
11376	0.3589809855
11377	0.3589766046
11378	0.3589755158
11379	0.3589667634
11380	0.3589615316
11381	0.358961322
11382	0.3589608765
11383	0.3589604315
11384	0.3589599872
11385	0.3589587183
11386	0.3589582743
11387	0.358958065
11388	0.3589553852
11389	0.3589263722
11390	0.3589236571
11391	0.3589234483
11392	0.3589092731
11393	0.3589020972
11394	0.3589018884
11395	0.3589016265
11396	0.3589015257
11397	0.3589010824
11398	0.3589009818
11399	0.3588967293
11400	0.3588888484
11401	0.3588887479
11402	0.3588876639
11403	0.3588688946
11404	0.3588622983
11405	0.3588620012
11406	0.3588520969
11407	0.3588456887
11408	0.3588447563
11409	0.3588345097
11410	0.3588309719
11411	0.3588305283
11412	0.358811455
11413	0.3588110117
11414	0.3588099309
11415	0.3588097907
11416	0.3588096907
11417	0.3588002186
11418	0.3587997759
11419	0.3587879799
11420	0.3587878397
11421	0.3587877398
11422	0.3587761369
11423	0.3587750568
11424	0.3587746151
11425	0.3587745154
11426	0.3587626047
11427	0.3587608551
11428	0.3587594969
11429	0.3587590558
11430	0.3587579771
11431	0.3587559097
11432	0.3587525115
11433	0.358751564
11434	0.3587485519
11435	0.3587474781
11436	0.3587468359
11437	0.3587463941
11438	0.3587450687
11439	0.3586866055
11440	0.3586863482
11441	0.3586862483
11442	0.3586861487
11443	0.3586857083
11444	0.3586824801
11445	0.3586801769
11446	0.3586728397
11447	0.3586647278
11448	0.3586465314
11449	0.358596811
11450	0.358596371
11451	0.3585959316
11452	0.3585886659
11453	0.3585803454
11454	0.3585683871
11455	0.3585679481
11456	0.3585677359
11457	0.3585672975
11458	0.3585668597
11459	0.3585664224
11460	0.3585524688
11461	0.3585510822
11462	0.3585497312
11463	0.3585451823
11464	0.3585447453
11465	0.3585446451
11466	0.3585131144
11467	0.3585004624
11468	0.3584942907
11469	0.3584867663
11470	0.3584863294
11471	0.3584854576
11472	0.3584853577
11473	0.3584842898
11474	0.358483853
11475	0.3584707036
11476	0.3584689854
11477	0.3584685489
11478	0.3584651679
11479	0.3584575025
11480	0.3584553431
11481	0.3584549074
11482	0.3584397733
11483	0.3584298043
11484	0.3584254695
11485	0.3584216711
11486	0.3584214571
11487	0.3584101999
11488	0.3584047804
11489	0.3584046386
11490	0.3584042028
11491	0.3584037677
11492	0.358396455
11493	0.3583963552
11494	0.3583962556
11495	0.3583958207
11496	0.3583925599
11497	0.3583924604
11498	0.3583922695
11499	0.3583857243
11500	0.3583819069
11501	0.358381808
11502	0.3583813739
11503	0.3583756833
11504	0.3583630244
11505	0.3583629258
11506	0.3583459826
11507	0.358345884
11508	0.3583454504
11509	0.3583429457
11510	0.3583425127
11511	0.3583424691
11512	0.3583420367
11513	0.3583416048
11514	0.3583411734
11515	0.3583318163
11516	0.3583317177
11517	0.3583229923
11518	0.358298638
11519	0.3582878794
11520	0.3582874481
11521	0.3582863618
11522	0.3582859309
11523	0.3582855005
11524	0.3582797423
11525	0.3582644034
11526	0.358263974
11527	0.3582633344
11528	0.3582615299
11529	0.3582611008
11530	0.3582506734
11531	0.3582502448
11532	0.3582418824
11533	0.3582414541
11534	0.3582193465
11535	0.358215015
11536	0.3582133088
11537	0.3582107873
11538	0.3582027619
11539	0.3582023341
11540	0.3582005471
11541	0.3581960401
11542	0.3581956129
11543	0.3581955141
11544	0.3581919511
11545	0.3581908875
11546	0.3581907891
11547	0.35818525
11548	0.3581659141
11549	0.3581658162
11550	0.358155913
11551	0.3581558153
11552	0.3581415534
11553	0.3581414561
11554	0.3581299947
11555	0.3581298976
11556	0.3581294708
11557	0.3581190053
11558	0.3581112385
11559	0.3581079877
11560	0.3580893923
11561	0.3580889662
11562	0.3580789228
11563	0.358078826
11564	0.3580539397
11565	0.3580537256
11566	0.3580357334
11567	0.3580338131
11568	0.3580333974
11569	0.3580242457
11570	0.3580215307
11571	0.3580158591
11572	0.3580042558
11573	0.357987082
11574	0.3579866557
11575	0.3579797855
11576	0.3579793599
11577	0.3579789349
11578	0.357978838
11579	0.3579787411
11580	0.3579680373
11581	0.3579679283
11582	0.3579641047
11583	0.3579622467
11584	0.3579620308
11585	0.3579616062
11586	0.3579577286
11587	0.3579546683
11588	0.3579521873
11589	0.3579434089
11590	0.3579337134
11591	0.357931866
11592	0.3579317229
11593	0.3579238937
11594	0.3579167822
11595	0.3579163576
11596	0.3579084396
11597	0.3578893432
11598	0.3578891527
11599	0.3578887283
11600	0.3578852812
11601	0.357877219
11602	0.357876164
11603	0.3578757396
11604	0.3578753157
11605	0.3578752184
11606	0.3578694173
11607	0.3578195128
11608	0.3578194158
11609	0.3578181435
11610	0.3578177206
11611	0.3578126326
11612	0.3578122103
11613	0.3578100099
11614	0.3577935297
11615	0.3577931076
11616	0.3577853686
11617	0.3577633767
11618	0.3577555816
11619	0.3577551608
11620	0.3577243467
11621	0.3577102437
11622	0.3577028208
11623	0.3577024007
11624	0.3576939328
11625	0.3576904296
11626	0.3576900102
11627	0.357689912
11628	0.3576814869
11629	0.3576810679
11630	0.3576806494
11631	0.3576718129
11632	0.3576638875
11633	0.3576634692
11634	0.3576032275
11635	0.3575755301
11636	0.3575406436
11637	0.3575261518
11638	0.3575260545
11639	0.3575256371
11640	0.3575252202
11641	0.3575226743
11642	0.3575209438
11643	0.3575205274
11644	0.3575087073
11645	0.3575078303
11646	0.3575064737
11647	0.3575057775
11648	0.3574935673
11649	0.3574934701
11650	0.3574865081
11651	0.3574772165
11652	0.3574658722
11653	0.3574654552
11654	0.3574653584
11655	0.3574373231
11656	0.3574314562
11657	0.3574313594
11658	0.3574309421
11659	0.3574305254
11660	0.3574120716
11661	0.357408416
11662	0.3574058693
11663	0.3574048228
11664	0.3573986025
11665	0.3573985061
11666	0.3573984098
11667	0.3573942523
11668	0.3573889826
11669	0.3573879377
11670	0.3573771272
11671	0.3573767104
11672	0.3573766149
11673	0.3573736008
11674	0.3573726126
11675	0.3573576674
11676	0.3573563127
11677	0.3573558959
11678	0.3573500792
11679	0.3573424584
11680	0.3573414166
11681	0.357337082
11682	0.3573366654
11683	0.3573292461
11684	0.35732914
11685	0.3573226884
11686	0.3573216476
11687	0.3573189875
11688	0.3573185709
11689	0.3573184765
11690	0.3573168538
11691	0.3573033249
11692	0.3572964562
11693	0.3572955907
11694	0.3572888658
11695	0.3572886461
11696	0.3572846975
11697	0.3572842813
11698	0.3572781058
11699	0.3572770648
11700	0.357268114
11701	0.3572615603
11702	0.35725042
11703	0.3572439942
11704	0.357238153
11705	0.3572316518
11706	0.3572208719
11707	0.357219109
11708	0.3572075742
11709	0.3572071579
11710	0.3572012919
11711	0.3572008756
11712	0.3571942219
11713	0.3571938063
11714	0.3571894481
11715	0.3571750272
11716	0.3571684097
11717	0.3571591966
11718	0.3571541789
11719	0.3571428784
11720	0.3571424629
11721	0.357142048
11722	0.3571414383
11723	0.3571411133
11724	0.357141019
11725	0.3571409142
11726	0.3571390852
11727	0.3571313176
11728	0.3571312236
11729	0.3571308087
11730	0.3571303942
11731	0.3571262497
11732	0.3571258357
11733	0.357125742
11734	0.3571253285
11735	0.3571003046
11736	0.3570998916
11737	0.3570886077
11738	0.3570881951
11739	0.3570880074
11740	0.3570869746
11741	0.3570656557
11742	0.3570461425
11743	0.3570457306
11744	0.3570399262
11745	0.3570267456
11746	0.3570245653
11747	0.357014866
11748	0.3570117786
11749	0.3570045076
11750	0.3569679799
11751	0.3569625581
11752	0.3569621463
11753	0.3569581848
11754	0.3569580923
11755	0.3569465228
11756	0.3569434691
11757	0.3569322353
11758	0.3569318233
11759	0.3568997269
11760	0.3568916948
11761	0.3568912829
11762	0.3568908715
11763	0.3568864354
11764	0.3568693066
11765	0.3568425166
11766	0.3568399066
11767	0.3568394955
11768	0.3568317364
11769	0.3568209431
11770	0.3568205333
11771	0.3568205152
11772	0.3568197309
11773	0.356809504
11774	0.3568061792
11775	0.3567978398
11776	0.3567865754
11777	0.3567800619
11778	0.3567796526
11779	0.3567699873
11780	0.356768247
11781	0.3567678384
11782	0.3567677443
11783	0.3567667144
11784	0.3567666207
11785	0.3567623096
11786	0.3567619013
11787	0.3567617538
11788	0.3567438184
11789	0.3567434109
11790	0.356743004
11791	0.3567429001
11792	0.356730668
11793	0.3567211049
11794	0.3567206979
11795	0.3567030226
11796	0.3567009441
11797	0.3566969833
11798	0.3566963119
11799	0.3566936296
11800	0.3566932227
11801	0.3566905869
11802	0.3566901806
11803	0.3566816453
11804	0.3566770326
11805	0.3566758173
11806	0.3566754116
11807	0.3566647259
11808	0.3566643207
11809	0.3566642263
11810	0.3566294835
11811	0.3566221091
11812	0.356568283
11813	0.3565678775
11814	0.3565670726
11815	0.3565597423
11816	0.3565554295
11817	0.3565489348
11818	0.3565435832
11819	0.3565431785
11820	0.3565377141
11821	0.3565373097
11822	0.3565252207
11823	0.356517654
11824	0.3565175602
11825	0.3565046451
11826	0.3564986585
11827	0.3564982551
11828	0.356490441
11829	0.3564820886
11830	0.3564811085
11831	0.3564796303
11832	0.3564787851
11833	0.3564783812
11834	0.3564779778
11835	0.3564691647
11836	0.3564652093
11837	0.356463925
11838	0.3564635221
11839	0.3564528552
11840	0.3564389816
11841	0.3564380036
11842	0.356437601
11843	0.3564342593
11844	0.356433857
11845	0.3564332575
11846	0.3564287409
11847	0.3564220776
11848	0.3564216751
11849	0.3564179941
11850	0.3564175919
11851	0.3564091756
11852	0.3564087737
11853	0.3564035054
11854	0.3564034123
11855	0.3564001126
11856	0.3563829455
11857	0.3563781207
11858	0.3563704904
11859	0.3563700879
11860	0.3563699954
11861	0.3563695935
11862	0.3563519635
11863	0.3563445918
11864	0.356343194
11865	0.3563397269
11866	0.3563369796
11867	0.356333171
11868	0.3563181941
11869	0.3563093376
11870	0.3562846381
11871	0.3562842373
11872	0.3562841447
11873	0.3562754822
11874	0.3562681837
11875	0.3562677836
11876	0.3562665067
11877	0.3562326758
11878	0.3562213608
11879	0.3562030597
11880	0.3561995096
11881	0.3561490639
11882	0.3561489713
11883	0.3561483117
11884	0.356147911
11885	0.3561301728
11886	0.3561297729
11887	0.356122902
11888	0.3561225026
11889	0.35612241
11890	0.35611732
11891	0.3561040464
11892	0.3561032769
11893	0.3561031842
11894	0.3561029971
11895	0.3560949474
11896	0.3560851905
11897	0.3560822607
11898	0.3560818612
11899	0.3560681639
11900	0.356066853
11901	0.3560662623
11902	0.3560607993
11903	0.3560500702
11904	0.3560470398
11905	0.356046641
11906	0.3560445462
11907	0.3560441479
11908	0.3560364335
11909	0.3560362465
11910	0.3560266341
11911	0.3560184338
11912	0.3560025126
11913	0.3559912295
11914	0.3559816544
11915	0.3559671166
11916	0.3559664621
11917	0.3559658081
11918	0.3559654098
11919	0.355965318
11920	0.3559651317
11921	0.3559647338
11922	0.3559577426
11923	0.355957345
11924	0.355933444
11925	0.3559301075
11926	0.3559137263
11927	0.3559133295
11928	0.3559046529
11929	0.3559042565
11930	0.3558998444
11931	0.3558898246
11932	0.3558894282
11933	0.3558890324
11934	0.355888941
11935	0.355880366
11936	0.3558801326
11937	0.3558797369
11938	0.3558725584
11939	0.3558721636
11940	0.3558587511
11941	0.3558511153
11942	0.3558510242
11943	0.3558456114
11944	0.3558388827
11945	0.3558375226
11946	0.3558320501
11947	0.3558212176
11948	0.3558161525
11949	0.3558088853
11950	0.3558013475
11951	0.3557739264
11952	0.3557710189
11953	0.355763485
11954	0.3557630898
11955	0.3557626951
11956	0.3557574437
11957	0.3557419744
11958	0.3557415802
11959	0.3557411865
11960	0.3557354119
11961	0.3557351452
11962	0.355734752
11963	0.3557266323
11964	0.3557262396
11965	0.3557258475
11966	0.3557254558
11967	0.3557201866
11968	0.3557064605
11969	0.3556974857
11970	0.3556918366
11971	0.3556816384
11972	0.3556815478
11973	0.3556812806
11974	0.3556282922
11975	0.3556279014
11976	0.3555969729
11977	0.3555813593
11978	0.3555809694
11979	0.3555564041
11980	0.355556254
11981	0.3555558646
11982	0.3555400826
11983	0.3555234104
11984	0.3555230213
11985	0.355522931
11986	0.3555188274
11987	0.3555170573
11988	0.3555166686
11989	0.3555130666
11990	0.3555126781
11991	0.355500727
11992	0.3554987704
11993	0.3554981207
11994	0.3554944344
11995	0.3554909561
11996	0.3554854311
11997	0.3554818765
11998	0.3554814877
11999	0.3554810995
12000	0.3554807117
12001	0.3554789884
12002	0.3554782286
12003	0.3554761473
12004	0.3554686407
12005	0.3554682529
12006	0.3554678656
12007	0.3554643973
12008	0.3554607285
12009	0.3554485391
12010	0.3554339866
12011	0.3554328075
12012	0.3554275214
12013	0.3554234252
12014	0.3554203724
12015	0.3554006234
12016	0.3553970708
12017	0.3553969821
12018	0.3553967468
12019	0.3553966507
12020	0.3553953987
12021	0.355386031
12022	0.3553856431
12023	0.3553681904
12024	0.3553588885
12025	0.3553587997
12026	0.3553524468
12027	0.355331644
12028	0.3553296213
12029	0.3553295325
12030	0.3553142236
12031	0.3553138356
12032	0.3552625221
12033	0.355262135
12034	0.355258902
12035	0.3552559925
12036	0.3552484909
12037	0.3552469549
12038	0.3552465681
12039	0.3552297483
12040	0.355229659
12041	0.3552270698
12042	0.3552266839
12043	0.3552247916
12044	0.3552099771
12045	0.3551905352
12046	0.3551902988
12047	0.3551896572
12048	0.3551885071
12049	0.3551884187
12050	0.3551881828
12051	0.3551771148
12052	0.3551761263
12053	0.3551686937
12054	0.3551644108
12055	0.355152518
12056	0.355133567
12057	0.3551334792
12058	0.3551307359
12059	0.3551297504
12060	0.3551204463
12061	0.3551157807
12062	0.3551155433
12063	0.3551154556
12064	0.3551102028
12065	0.355109816
12066	0.3550964516
12067	0.3550960653
12068	0.3550834514
12069	0.3550667197
12070	0.3550664824
12071	0.3550626059
12072	0.3550552932
12073	0.3550133558
12074	0.3550129695
12075	0.3550008792
12076	0.3550007913
12077	0.3549803655
12078	0.3549787581
12079	0.3549735971
12080	0.3549732109
12081	0.3549728251
12082	0.3549707056
12083	0.3549616508
12084	0.3549490318
12085	0.3549488799
12086	0.3549442377
12087	0.3549438529
12088	0.3549437657
12089	0.3549433813
12090	0.3549352476
12091	0.3549283145
12092	0.3549279308
12093	0.3549275476
12094	0.3549271649
12095	0.3549178787
12096	0.3549177914
12097	0.3549055443
12098	0.3549033086
12099	0.3548621396
12100	0.3548233347
12101	0.3548158032
12102	0.3548154219
12103	0.3548153351
12104	0.3548149543
12105	0.3547801943
12106	0.3547785224
12107	0.3547763045
12108	0.3547634483
12109	0.3547633614
12110	0.3547623791
12111	0.3547488201
12112	0.35474844
12113	0.3547482015
12114	0.3547472209
12115	0.3547468412
12116	0.354722684
12117	0.3547223049
12118	0.3547219262
12119	0.3547206231
12120	0.354713145
12121	0.3547047056
12122	0.3547043277
12123	0.3546960864
12124	0.3546960002
12125	0.35469398
12126	0.3546938941
12127	0.3546851823
12128	0.3546849439
12129	0.3546708073
12130	0.3546704296
12131	0.3546700525
12132	0.3546690714
12133	0.3546616011
12134	0.3546566039
12135	0.3546562268
12136	0.3546559888
12137	0.3546470622
12138	0.3546466859
12139	0.354632569
12140	0.3546058605
12141	0.354605775
12142	0.3546053991
12143	0.3546050235
12144	0.3545958313
12145	0.3545941585
12146	0.3545937835
12147	0.3545934089
12148	0.3545634815
12149	0.3545535027
12150	0.3545460443
12151	0.3545458938
12152	0.3545403537
12153	0.3545379865
12154	0.3545376121
12155	0.3545372381
12156	0.3545275281
12157	0.3545271546
12158	0.3545270044
12159	0.3545269193
12160	0.3545254976
12161	0.3545251245
12162	0.3545247518
12163	0.3545243796
12164	0.3545150861
12165	0.3545024772
12166	0.3544922711
12167	0.3544906577
12168	0.3544879629
12169	0.3544695339
12170	0.3544671643
12171	0.3544632439
12172	0.3544628727
12173	0.3544415999
12174	0.3544314113
12175	0.3544254917
12176	0.3544251207
12177	0.3544247501
12178	0.3544205147
12179	0.3544204303
12180	0.3544133368
12181	0.3544131863
12182	0.3544122067
12183	0.3544070392
12184	0.3543880794
12185	0.3543842546
12186	0.3543709379
12187	0.3543628027
12188	0.3543480147
12189	0.3543478361
12190	0.3543474658
12191	0.354330915
12192	0.3543127469
12193	0.3542932205
12194	0.3542928508
12195	0.3542927673
12196	0.3542926839
12197	0.3542852501
12198	0.354277541
12199	0.3542683302
12200	0.3542679605
12201	0.3542678774
12202	0.3542676992
12203	0.3542601752
12204	0.3542391452
12205	0.3542387764
12206	0.3542381458
12207	0.3542377773
12208	0.3542368023
12209	0.3542288533
12210	0.3542287645
12211	0.354228682
12212	0.3542285996
12213	0.3542282311
12214	0.3542151901
12215	0.3542029712
12216	0.3542006939
12217	0.3541953198
12218	0.3541952377
12219	0.3541942638
12220	0.3541938952
12221	0.3541882868
12222	0.3541705523
12223	0.3541701843
12224	0.3541619824
12225	0.3541453595
12226	0.3541449923
12227	0.3541363203
12228	0.3541225235
12229	0.3541121338
12230	0.3541075905
12231	0.3541072242
12232	0.3541071419
12233	0.3541067761
12234	0.3540970199
12235	0.3540907996
12236	0.3540904341
12237	0.3540900691
12238	0.3540808822
12239	0.3540791053
12240	0.3540787404
12241	0.3540663349
12242	0.354058979
12243	0.3540416214
12244	0.3540286207
12245	0.3540146567
12246	0.3540130806
12247	0.3540127159
12248	0.354005096
12249	0.3540023439
12250	0.354000369
12251	0.3539940265
12252	0.3539784336
12253	0.3539725084
12254	0.3539672671
12255	0.3539568892
12256	0.3539536829
12257	0.3539465895
12258	0.353946225
12259	0.353945861
12260	0.3539325034
12261	0.3539250255
12262	0.3539248513
12263	0.3539113304
12264	0.3538946968
12265	0.3538867468
12266	0.3538866643
12267	0.3538778595
12268	0.3538774959
12269	0.3538771327
12270	0.3538126284
12271	0.3538057937
12272	0.3538054302
12273	0.3537975959
12274	0.3537802213
12275	0.3537801387
12276	0.3537591835
12277	0.3537563054
12278	0.3537491177
12279	0.353749035
12280	0.3537486724
12281	0.353735855
12282	0.3537354926
12283	0.3537354098
12284	0.3537323048
12285	0.3537028833
12286	0.3537005485
12287	0.3536542591
12288	0.3536538972
12289	0.3536310497
12290	0.353630688
12291	0.3535957021
12292	0.3535922184
12293	0.3535903547
12294	0.3535858339
12295	0.3535858305
12296	0.3535827766
12297	0.3535824149
12298	0.3535794656
12299	0.3535791043
12300	0.3535786921
12301	0.3535786106
12302	0.3535600494
12303	0.3535588047
12304	0.3535496402
12305	0.3535492789
12306	0.3535468562
12307	0.3535458904
12308	0.3535164148
12309	0.3535160532
12310	0.3535087547
12311	0.3535056464
12312	0.3534977128
12313	0.3534973513
12314	0.353482857
12315	0.3534771491
12316	0.3534656841
12317	0.3534611157
12318	0.3534610346
12319	0.3534575588
12320	0.3534571975
12321	0.3534565746
12322	0.3534534891
12323	0.3534525288
12324	0.3534438168
12325	0.3534380635
12326	0.3534377017
12327	0.3534158997
12328	0.353414358
12329	0.3534054243
12330	0.3534053439
12331	0.3534049821
12332	0.3533789784
12333	0.3533704771
12334	0.3533698574
12335	0.3533694951
12336	0.3533694143
12337	0.3533690525
12338	0.3533646407
12339	0.3533618843
12340	0.3533615228
12341	0.3533611618
12342	0.3533445445
12343	0.3533425637
12344	0.3533407211
12345	0.3533401022
12346	0.3533397409
12347	0.3533155166
12348	0.35331456
12349	0.3533112472
12350	0.3533090912
12351	0.3532976949
12352	0.3532892252
12353	0.3532639872
12354	0.3532396869
12355	0.3532174618
12356	0.3532173804
12357	0.3532170186
12358	0.3532107134
12359	0.3532005771
12360	0.3532002159
12361	0.3532001302
12362	0.3531915756
12363	0.3531489203
12364	0.353147231
12365	0.3531468693
12366	0.3531405737
12367	0.3531368483
12368	0.3531224258
12369	0.3531220646
12370	0.3531142156
12371	0.3530929934
12372	0.3530926329
12373	0.3530922728
12374	0.3530765405
12375	0.3530762901
12376	0.3530638257
12377	0.3530634673
12378	0.353039833
12379	0.3530340279
12380	0.3530320781
12381	0.353031997
12382	0.3530055504
12383	0.3530054695
12384	0.3530051117
12385	0.3529938639
12386	0.3529827569
12387	0.3529762361
12388	0.3529575116
12389	0.3529571531
12390	0.3529561036
12391	0.3529488922
12392	0.3529459675
12393	0.3529456091
12394	0.3529362567
12395	0.352936177
12396	0.3529288198
12397	0.3529284614
12398	0.3529152514
12399	0.3529134195
12400	0.3529130617
12401	0.352900388
12402	0.3528902865
12403	0.3528902074
12404	0.3528778008
12405	0.3528458205
12406	0.3528442621
12407	0.3528439048
12408	0.3528438255
12409	0.3528434686
12410	0.3528431121
12411	0.3528427561
12412	0.3528424005
12413	0.3528420453
12414	0.3528383893
12415	0.3528383101
12416	0.3528379551
12417	0.3528333892
12418	0.3528324371
12419	0.3528191124
12420	0.3528154352
12421	0.3528150803
12422	0.3528124746
12423	0.3528117191
12424	0.352809215
12425	0.3528015402
12426	0.3527988832
12427	0.3527948986
12428	0.3527821688
12429	0.3527817578
12430	0.3527770213
12431	0.3527766657
12432	0.3527763105
12433	0.352764212
12434	0.3527640577
12435	0.3527558395
12436	0.3527398197
12437	0.3527327139
12438	0.3527264346
12439	0.3527260799
12440	0.3527260012
12441	0.352724165
12442	0.3527220953
12443	0.3527217408
12444	0.3527171443
12445	0.3527170664
12446	0.3527097952
12447	0.3527094409
12448	0.3526991023
12449	0.3526865741
12450	0.3526862204
12451	0.3526861426
12452	0.3526822239
12453	0.3526760098
12454	0.3526756564
12455	0.3526694214
12456	0.3526690686
12457	0.3526687163
12458	0.3526493552
12459	0.3526492734
12460	0.352638613
12461	0.3526382612
12462	0.3526379097
12463	0.3526375587
12464	0.3526358087
12465	0.3526350355
12466	0.3526215793
12467	0.3526108871
12468	0.3526105359
12469	0.3525912514
12470	0.3525911744
12471	0.3525886963
12472	0.352587945
12473	0.3525851062
12474	0.3525850285
12475	0.3525846774
12476	0.3525695058
12477	0.3525594411
12478	0.3525509678
12479	0.3525506168
12480	0.3525502662
12481	0.3525054792
12482	0.3525051291
12483	0.3525050515
